student_id,python_score,sql_score,excel_score,stats_score,ml_score,powerbi_score,comm_score,aptitude_score,cgpa,projects_count,internships_count,certifications_count,target_role,placement_status,gender,college_tier,socioeconomic_status
STU_1190,69,62,38,74,69,42,49,75,7.52,3,0,1,ML Intern,Not Placed,Male,Tier 1,Semi-Urban
STU_1191,67,90,85,63,61,98,76,72,8.38,3,0,3,Data Analyst,Placed,Female,Tier 1,Rural
STU_1192,77,72,66,95,87,67,74,83,6.95,4,0,3,Data Scientist,Placed,Female,Tier 1,Urban
STU_1193,48,67,81,64,51,88,79,87,7.12,2,0,2,Business Analyst,Placed,Female,Tier 1,Semi-Urban
STU_1194,90,67,53,76,89,35,45,67,5.93,3,0,2,ML Intern,Not Placed,Female,Tier 3,Urban
STU_1195,52,97,95,71,55,84,74,77,7.5,4,2,3,Data Analyst,Placed,Male,Tier 2,Urban
STU_1196,61,80,86,67,45,97,65,71,7.37,3,0,2,BI Analyst,Not Placed,Male,Tier 2,Rural
STU_1197,79,65,65,77,62,60,65,66,6.68,2,1,3,Data Science Intern,Not Placed,Male,Tier 3,Rural
STU_1198,92,67,73,73,63,63,74,80,7.91,3,0,2,Data Science Intern,Placed,Female,Tier 2,Semi-Urban
STU_1199,59,93,71,48,43,75,72,51,6.7,1,0,3,BI Analyst,Not Placed,Female,Tier 1,Urban
STU_1200,82,90,69,65,60,89,61,77,7.34,2,1,2,Data Analyst,Placed,Male,Tier 2,Rural
STU_1201,36,74,81,53,32,82,64,70,7.17,2,0,4,BI Analyst,Not Placed,Female,Tier 1,Urban
STU_1202,49,69,58,63,44,62,63,71,6.81,2,2,4,Data Analyst,Placed,Female,Tier 2,Urban
STU_1203,53,76,74,51,60,67,65,68,6.03,0,0,3,Data Analyst,Not Placed,Male,Tier 2,Semi-Urban
STU_1204,55,72,91,55,48,73,87,76,7.06,3,1,1,Business Analyst,Placed,Female,Tier 2,Urban
STU_1205,90,85,64,90,76,50,57,78,6.65,3,0,2,Data Scientist,Placed,Male,Tier 2,Rural
STU_1206,65,87,95,73,49,89,87,85,7.79,3,0,3,BI Analyst,Placed,Female,Tier 3,Urban
STU_1207,87,80,64,79,77,37,56,77,6.85,2,1,1,ML Intern,Not Placed,Male,Tier 3,Urban
STU_1208,90,71,60,74,78,56,43,64,6.11,2,1,2,Data Scientist,Placed,Male,Tier 1,Semi-Urban
STU_1209,52,58,69,36,37,66,73,75,6.45,1,0,2,Business Analyst,Not Placed,Male,Tier 1,Semi-Urban
STU_1210,84,83,54,71,74,72,78,82,8.02,4,0,3,Data Science Intern,Placed,Other,Tier 2,Semi-Urban
STU_1211,81,73,54,89,74,64,67,75,6.58,3,1,3,Data Scientist,Placed,Female,Tier 1,Urban
STU_1212,77,63,52,79,61,54,70,78,6.92,4,0,3,Data Scientist,Placed,Male,Tier 1,Semi-Urban
STU_1213,59,83,77,70,64,86,73,67,7.04,2,1,2,Data Analyst,Placed,Other,Tier 2,Urban
STU_1214,64,70,79,69,56,94,79,71,7.47,2,0,4,BI Analyst,Not Placed,Female,Tier 2,Urban
STU_1215,96,66,53,84,93,42,71,85,8.11,3,1,2,ML Intern,Placed,Female,Tier 3,Semi-Urban
STU_1216,57,87,86,65,49,79,90,77,7.54,4,0,2,Business Analyst,Placed,Male,Tier 2,Urban
STU_1217,56,79,87,83,60,70,61,67,6.79,3,1,3,Data Analyst,Placed,Male,Tier 3,Rural
STU_1218,93,60,37,68,85,49,54,72,6.26,3,0,3,ML Intern,Not Placed,Female,Tier 3,Semi-Urban
STU_1219,67,67,58,70,78,34,72,67,6.67,3,0,2,ML Intern,Not Placed,Male,Tier 1,Rural
STU_1220,53,68,97,60,42,75,96,80,7.57,2,0,3,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1221,62,56,51,77,63,53,58,68,6.27,1,0,3,Data Science Intern,Not Placed,Male,Tier 2,Rural
STU_1222,55,75,85,75,35,76,57,63,6.33,1,0,2,Data Analyst,Not Placed,Male,Tier 2,Urban
STU_1223,89,76,63,91,86,55,63,67,7.06,2,1,2,Data Scientist,Placed,Male,Tier 2,Urban
STU_1224,67,86,59,66,72,61,66,82,7.45,2,0,1,Data Science Intern,Not Placed,Female,Tier 2,Urban
STU_1225,54,58,81,56,52,70,72,80,6.95,2,0,2,Business Analyst,Not Placed,Male,Tier 2,Semi-Urban
STU_1226,71,81,43,73,84,44,56,73,6.81,3,1,2,ML Intern,Placed,Male,Tier 2,Urban
STU_1227,60,67,94,51,46,72,86,89,7.65,2,1,2,Business Analyst,Not Placed,Female,Tier 3,Semi-Urban
STU_1228,44,54,83,42,39,66,73,83,6.52,2,1,3,Business Analyst,Not Placed,Female,Tier 2,Urban
STU_1229,70,75,72,90,74,73,78,77,8.02,2,1,2,Data Science Intern,Placed,Female,Tier 1,Urban
STU_1230,47,56,90,61,57,83,89,76,8.31,4,0,2,Business Analyst,Placed,Female,Tier 1,Semi-Urban
STU_1231,69,55,50,58,60,62,59,59,6.35,3,0,3,Data Science Intern,Not Placed,Male,Tier 3,Urban
STU_1232,34,61,73,56,38,74,79,75,6.54,2,0,2,Business Analyst,Not Placed,Male,Tier 2,Semi-Urban
STU_1233,46,70,83,52,38,61,70,68,6.43,3,0,2,Business Analyst,Not Placed,Female,Tier 3,Semi-Urban
STU_1234,53,84,69,75,54,75,65,63,6.26,4,1,3,Data Analyst,Not Placed,Female,Tier 3,Rural
STU_1235,88,76,48,66,91,52,53,68,6.78,3,0,1,ML Intern,Not Placed,Female,Tier 3,Urban
STU_1236,36,49,74,51,33,59,76,74,6.02,1,0,2,Business Analyst,Not Placed,Male,Tier 2,Rural
STU_1237,49,84,77,45,47,86,66,54,7.33,2,1,3,BI Analyst,Placed,Male,Tier 1,Semi-Urban
STU_1238,80,71,47,68,76,51,58,70,6.21,2,0,2,Data Scientist,Not Placed,Male,Tier 1,Rural
STU_1239,67,70,70,73,58,59,61,75,6.93,2,0,3,Data Science Intern,Not Placed,Female,Tier 2,Urban
STU_1240,65,70,86,60,64,78,59,62,6.78,3,1,3,Data Analyst,Placed,Male,Tier 2,Semi-Urban
STU_1241,55,73,74,70,39,83,81,68,6.86,2,0,2,BI Analyst,Not Placed,Male,Tier 2,Rural
STU_1242,45,85,70,73,43,99,86,65,7.26,3,1,1,BI Analyst,Placed,Male,Tier 2,Urban
STU_1243,53,83,81,63,55,82,69,65,7.15,2,0,3,BI Analyst,Not Placed,Male,Tier 2,Semi-Urban
STU_1244,61,81,79,67,31,87,74,81,7.17,2,0,2,BI Analyst,Not Placed,Male,Tier 1,Rural
STU_1245,53,99,87,74,69,99,85,80,7.62,3,0,3,BI Analyst,Placed,Male,Tier 1,Semi-Urban
STU_1246,89,74,55,84,75,60,68,78,7.62,4,1,2,ML Intern,Placed,Female,Tier 3,Urban
STU_1247,57,65,88,61,44,64,62,74,6.8,2,1,3,Data Analyst,Not Placed,Male,Tier 1,Semi-Urban
STU_1248,74,93,88,69,45,81,70,82,7.53,3,1,3,Data Analyst,Placed,Female,Tier 2,Urban
STU_1249,80,88,78,76,61,76,82,66,8.0,3,0,2,Data Science Intern,Placed,Male,Tier 2,Rural
STU_1250,92,65,49,84,90,49,60,73,6.36,4,0,2,ML Intern,Not Placed,Male,Tier 3,Urban
STU_1251,57,84,75,64,49,85,79,72,7.25,4,0,3,BI Analyst,Not Placed,Female,Tier 3,Urban
STU_1252,96,72,67,93,87,64,62,86,7.92,3,2,1,Data Scientist,Placed,Male,Tier 2,Urban
STU_1253,61,80,82,64,50,74,68,53,6.09,2,0,3,Data Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_1254,51,89,57,62,56,73,60,66,6.35,2,2,2,Data Analyst,Placed,Female,Tier 1,Rural
STU_1255,88,73,54,91,99,54,57,75,7.78,4,0,2,ML Intern,Placed,Female,Tier 2,Urban
STU_1256,85,81,54,80,87,66,63,67,7.44,3,0,1,Data Scientist,Placed,Male,Tier 3,Urban
STU_1257,77,71,85,69,47,81,89,83,6.87,4,0,3,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1258,86,67,76,79,74,58,60,77,7.3,3,2,4,Data Scientist,Placed,Female,Tier 2,Rural
STU_1259,69,91,88,68,54,83,57,76,7.13,4,0,2,Data Analyst,Placed,Male,Tier 1,Semi-Urban
STU_1260,67,85,50,76,70,47,76,76,6.08,2,0,1,Data Scientist,Not Placed,Male,Tier 3,Urban
STU_1261,44,79,98,63,53,77,99,79,7.77,3,0,2,Business Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_1262,63,83,73,84,45,93,67,73,7.61,5,0,2,BI Analyst,Placed,Male,Tier 3,Urban
STU_1263,52,55,87,57,53,81,79,79,7.45,2,0,3,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1264,86,80,60,85,80,59,76,81,7.49,4,0,3,Data Scientist,Placed,Female,Tier 2,Urban
STU_1265,60,80,71,63,36,80,39,62,6.59,1,2,3,Data Analyst,Not Placed,Female,Tier 1,Rural
STU_1266,73,74,86,65,52,88,72,57,7.24,3,2,2,Data Analyst,Placed,Female,Tier 1,Rural
STU_1267,46,72,90,76,60,72,99,83,7.11,3,0,2,Business Analyst,Not Placed,Male,Tier 3,Semi-Urban
STU_1268,77,71,43,96,94,50,64,76,7.09,3,2,2,Data Scientist,Placed,Male,Tier 3,Urban
STU_1269,84,60,58,81,89,57,78,77,7.72,3,0,2,ML Intern,Not Placed,Male,Tier 2,Semi-Urban
STU_1270,50,66,86,54,44,74,75,88,6.69,2,0,1,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1271,99,65,58,86,85,56,66,66,7.03,4,1,3,ML Intern,Placed,Female,Tier 2,Semi-Urban
STU_1272,54,67,80,52,42,91,73,57,6.47,2,1,3,BI Analyst,Not Placed,Male,Tier 2,Semi-Urban
STU_1273,48,75,81,65,42,77,76,69,6.94,2,0,3,BI Analyst,Not Placed,Male,Tier 2,Rural
STU_1274,77,81,93,58,39,69,76,82,7.24,3,0,2,Data Analyst,Not Placed,Female,Tier 2,Urban
STU_1275,80,74,52,72,89,61,67,67,7.47,3,1,1,Data Scientist,Placed,Female,Tier 3,Semi-Urban
STU_1276,72,76,82,55,49,78,69,69,7.26,2,1,1,Data Analyst,Not Placed,Female,Tier 3,Semi-Urban
STU_1277,53,53,85,60,46,72,75,69,6.58,3,1,2,Business Analyst,Not Placed,Female,Tier 2,Urban
STU_1278,62,82,75,85,76,50,64,77,7.74,2,0,3,Data Science Intern,Not Placed,Female,Tier 3,Semi-Urban
STU_1279,61,78,81,66,51,71,73,65,6.58,3,2,3,Data Analyst,Placed,Male,Tier 2,Rural
STU_1280,67,62,49,83,74,49,49,74,5.71,3,0,4,Data Scientist,Not Placed,Male,Tier 1,Rural
STU_1281,90,76,74,91,83,45,70,74,8.0,4,0,2,ML Intern,Placed,Male,Tier 1,Semi-Urban
STU_1282,98,75,62,80,99,78,67,84,8.3,4,1,4,ML Intern,Placed,Male,Tier 2,Urban
STU_1283,79,68,47,69,67,55,56,50,6.19,1,2,2,Data Scientist,Not Placed,Female,Tier 3,Rural
STU_1284,69,85,94,74,44,65,66,69,8.06,3,0,1,Data Analyst,Not Placed,Male,Tier 3,Semi-Urban
STU_1285,55,59,90,48,50,75,67,87,6.99,2,1,1,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1286,87,80,55,95,74,66,73,70,7.12,4,0,1,Data Scientist,Placed,Male,Tier 1,Urban
STU_1287,78,85,86,58,69,70,77,64,7.68,3,2,3,Data Analyst,Placed,Male,Tier 1,Urban
STU_1288,44,67,91,49,52,79,77,91,7.12,1,0,2,Business Analyst,Not Placed,Female,Tier 2,Urban
STU_1289,47,73,80,58,50,76,63,72,6.3,2,2,4,Data Analyst,Placed,Female,Tier 3,Semi-Urban
STU_1290,57,80,85,70,54,66,68,60,7.34,1,1,2,Data Analyst,Not Placed,Female,Tier 3,Urban
STU_1291,36,57,73,61,47,53,74,64,6.64,2,0,3,Business Analyst,Not Placed,Male,Tier 1,Urban
STU_1292,54,81,74,59,58,57,73,62,6.61,2,0,3,Data Analyst,Not Placed,Female,Tier 3,Urban
STU_1293,84,72,71,74,82,62,54,69,6.76,4,1,4,Data Scientist,Placed,Female,Tier 2,Semi-Urban
STU_1294,81,58,44,72,87,44,67,63,7.08,3,0,3,ML Intern,Placed,Female,Tier 1,Urban
STU_1295,50,98,76,56,38,97,75,72,7.69,2,1,3,BI Analyst,Not Placed,Female,Tier 2,Urban
STU_1296,56,77,90,85,53,87,98,87,8.21,3,1,3,Business Analyst,Placed,Other,Tier 3,Urban
STU_1297,55,82,81,61,50,84,81,74,6.57,2,1,3,Data Analyst,Placed,Other,Tier 2,Semi-Urban
STU_1298,77,78,86,79,46,76,82,64,7.54,3,0,3,Data Analyst,Placed,Female,Tier 3,Urban
STU_1299,78,82,65,84,88,49,67,88,7.72,3,0,4,ML Intern,Placed,Female,Tier 1,Semi-Urban
STU_1300,90,87,50,80,86,44,63,79,7.15,3,1,2,ML Intern,Placed,Male,Tier 1,Urban
STU_1301,66,99,84,77,53,91,86,74,6.65,1,0,3,Data Analyst,Placed,Female,Tier 1,Urban
STU_1302,70,72,71,82,79,69,72,71,7.75,3,1,3,Data Science Intern,Placed,Female,Tier 3,Urban
STU_1303,67,98,90,74,62,78,67,67,6.84,3,0,3,Data Analyst,Not Placed,Female,Tier 2,Urban
STU_1304,78,67,63,74,70,66,56,71,6.41,2,2,1,Data Scientist,Not Placed,Female,Tier 3,Urban
STU_1305,94,64,68,87,99,49,67,79,7.46,5,0,2,ML Intern,Placed,Male,Tier 2,Urban
STU_1306,62,74,83,56,55,74,65,81,8.06,3,2,2,BI Analyst,Placed,Male,Tier 2,Urban
STU_1307,78,57,60,77,89,45,78,66,6.5,3,0,2,ML Intern,Not Placed,Male,Tier 3,Semi-Urban
STU_1308,69,80,66,66,51,78,67,70,7.51,3,1,4,BI Analyst,Placed,Female,Tier 2,Urban
STU_1309,56,47,95,60,38,82,88,93,7.33,4,1,4,Business Analyst,Not Placed,Male,Tier 3,Rural
STU_1310,58,79,76,65,44,79,78,68,7.32,2,2,3,BI Analyst,Placed,Male,Tier 1,Rural
STU_1311,68,96,85,73,53,87,76,82,8.46,2,2,3,Data Analyst,Placed,Female,Tier 2,Semi-Urban
STU_1312,81,80,83,89,75,84,67,90,8.14,3,1,4,Data Science Intern,Placed,Female,Tier 3,Urban
STU_1313,72,86,44,89,77,51,63,77,6.73,2,1,2,Data Scientist,Not Placed,Female,Tier 3,Rural
STU_1314,42,67,76,42,37,99,60,72,7.23,2,0,3,BI Analyst,Placed,Female,Tier 1,Urban
STU_1315,82,81,66,94,82,74,63,79,7.31,3,0,1,Data Scientist,Placed,Female,Tier 2,Urban
STU_1316,91,63,55,83,86,72,59,86,7.55,5,1,1,ML Intern,Placed,Female,Tier 2,Urban
STU_1317,90,75,52,77,77,43,57,64,7.24,4,1,2,Data Scientist,Placed,Female,Tier 2,Rural
STU_1318,99,80,67,90,95,68,65,82,7.99,5,0,2,ML Intern,Placed,Male,Tier 1,Urban
STU_1319,61,65,97,62,46,81,68,64,5.7,2,1,1,Data Analyst,Not Placed,Male,Tier 1,Rural
STU_1320,66,74,79,75,59,91,71,63,7.91,2,1,4,Data Analyst,Not Placed,Female,Tier 3,Urban
STU_1321,55,70,88,56,50,95,83,67,6.04,2,1,2,Business Analyst,Not Placed,Female,Tier 3,Rural
STU_1322,66,95,77,78,63,98,86,85,7.99,3,0,3,Data Analyst,Placed,Female,Tier 2,Rural
STU_1323,50,97,93,74,45,90,75,65,8.72,4,1,3,BI Analyst,Placed,Male,Tier 3,Rural
STU_1324,46,52,99,55,51,56,77,77,6.52,3,0,1,Business Analyst,Not Placed,Male,Tier 1,Semi-Urban
STU_1325,64,66,61,70,81,62,69,73,6.53,2,0,3,Data Science Intern,Placed,Female,Tier 2,Rural
STU_1326,59,66,86,66,58,85,87,90,7.92,4,1,1,Business Analyst,Placed,Male,Tier 3,Rural
STU_1327,59,80,75,65,60,77,67,57,6.57,3,0,2,Data Analyst,Not Placed,Male,Tier 3,Urban
STU_1328,53,78,72,62,45,86,75,63,6.64,3,1,2,BI Analyst,Placed,Male,Tier 2,Urban
STU_1329,83,69,63,80,81,53,75,81,7.21,3,2,1,ML Intern,Placed,Female,Tier 3,Semi-Urban
STU_1330,80,72,61,82,77,56,48,55,5.88,2,1,2,Data Scientist,Placed,Female,Tier 2,Urban
STU_1331,86,76,56,90,68,54,62,64,6.66,3,1,2,Data Scientist,Not Placed,Female,Tier 3,Semi-Urban
STU_1332,94,54,46,81,87,38,64,73,6.91,3,0,3,ML Intern,Placed,Female,Tier 2,Urban
STU_1333,65,63,80,51,37,63,93,78,6.97,2,0,3,Business Analyst,Not Placed,Female,Tier 3,Semi-Urban
STU_1334,85,91,55,92,78,72,69,74,7.84,4,1,3,Data Science Intern,Placed,Female,Tier 1,Urban
STU_1335,71,84,66,78,62,51,56,62,6.24,2,0,4,Data Science Intern,Not Placed,Female,Tier 2,Urban
STU_1336,75,67,54,81,91,57,66,74,7.75,5,2,1,ML Intern,Placed,Male,Tier 2,Urban
STU_1337,46,76,71,70,57,84,72,68,7.35,2,0,2,Data Analyst,Placed,Male,Tier 2,Rural
STU_1338,81,61,41,84,83,39,54,66,6.83,3,0,1,ML Intern,Not Placed,Female,Tier 2,Urban
STU_1339,66,94,81,55,55,81,70,69,7.8,2,1,2,Data Analyst,Placed,Male,Tier 3,Rural
STU_1340,65,84,82,73,50,76,80,76,7.5,3,1,3,Data Analyst,Placed,Female,Tier 3,Semi-Urban
STU_1341,59,74,91,70,36,76,86,95,7.75,3,1,2,Business Analyst,Placed,Female,Tier 1,Semi-Urban
STU_1342,97,76,68,90,90,55,74,79,7.69,4,0,4,Data Scientist,Placed,Female,Tier 3,Urban
STU_1343,56,73,72,69,38,77,72,63,6.58,3,1,2,BI Analyst,Placed,Other,Tier 1,Urban
STU_1344,76,66,40,67,98,50,53,74,6.57,3,0,2,ML Intern,Not Placed,Male,Tier 2,Semi-Urban
STU_1345,55,82,72,64,27,73,70,67,6.57,2,0,2,BI Analyst,Not Placed,Male,Tier 3,Urban
STU_1346,74,74,51,78,86,61,54,64,7.24,1,1,1,Data Scientist,Placed,Female,Tier 1,Semi-Urban
STU_1347,62,77,94,83,62,90,90,99,8.7,4,0,2,Business Analyst,Placed,Male,Tier 3,Rural
STU_1348,35,74,97,63,61,78,92,89,8.13,3,1,3,Business Analyst,Placed,Male,Tier 3,Urban
STU_1349,91,75,64,61,64,49,67,66,6.17,0,0,3,Data Science Intern,Not Placed,Female,Tier 2,Semi-Urban
STU_1350,47,76,67,63,39,72,67,63,6.35,2,1,2,Data Analyst,Not Placed,Other,Tier 2,Rural
STU_1351,55,84,86,56,52,98,81,73,7.92,2,0,2,BI Analyst,Not Placed,Female,Tier 2,Rural
STU_1352,93,82,68,72,73,68,57,82,7.7,4,1,2,Data Scientist,Placed,Female,Tier 3,Rural
STU_1353,85,71,65,88,99,56,80,81,6.99,3,1,1,Data Scientist,Placed,Male,Tier 1,Rural
STU_1354,80,73,57,77,87,44,55,78,6.75,3,1,1,ML Intern,Placed,Female,Tier 2,Urban
STU_1355,83,75,61,85,71,67,66,74,7.46,2,2,4,Data Scientist,Placed,Male,Tier 1,Rural
STU_1356,61,83,85,68,55,98,82,70,7.35,3,0,2,BI Analyst,Placed,Male,Tier 1,Rural
STU_1357,66,85,64,72,57,65,70,61,6.75,3,0,3,Data Science Intern,Not Placed,Male,Tier 3,Semi-Urban
STU_1358,77,61,69,69,68,40,64,62,5.5,2,0,2,Data Scientist,Not Placed,Female,Tier 2,Urban
STU_1359,43,66,72,64,57,75,89,85,7.21,3,0,2,Business Analyst,Not Placed,Female,Tier 3,Urban
STU_1360,94,81,59,87,71,60,54,69,6.94,3,0,2,Data Scientist,Placed,Female,Tier 2,Urban
STU_1361,52,76,61,84,74,71,61,81,7.21,3,0,2,Data Science Intern,Not Placed,Female,Tier 2,Urban
STU_1362,81,83,99,76,56,93,89,92,9.76,4,1,1,Business Analyst,Placed,Male,Tier 1,Semi-Urban
STU_1363,75,65,61,84,88,53,50,73,7.61,4,0,2,ML Intern,Placed,Male,Tier 3,Semi-Urban
STU_1364,79,61,57,70,80,33,58,64,6.83,3,1,2,ML Intern,Placed,Female,Tier 1,Semi-Urban
STU_1365,91,65,59,82,99,58,53,69,7.37,2,1,1,ML Intern,Placed,Other,Tier 2,Urban
STU_1366,65,77,60,81,60,84,66,76,7.05,3,2,4,Data Analyst,Placed,Female,Tier 2,Semi-Urban
STU_1367,83,72,49,91,76,61,64,72,7.47,4,0,2,ML Intern,Placed,Male,Tier 2,Urban
STU_1368,78,81,78,80,66,65,85,85,7.29,2,0,3,Data Science Intern,Placed,Female,Tier 2,Urban
STU_1369,79,98,96,87,59,78,79,74,8.92,3,0,3,Data Analyst,Placed,Male,Tier 2,Semi-Urban
STU_1370,36,51,97,55,42,57,66,68,6.93,2,1,1,Business Analyst,Placed,Female,Tier 1,Urban
STU_1371,87,77,72,83,68,75,66,85,7.61,3,0,3,Data Science Intern,Placed,Male,Tier 2,Urban
STU_1372,61,64,70,50,56,73,47,68,6.13,1,0,3,Data Analyst,Not Placed,Female,Tier 3,Urban
STU_1373,55,72,93,66,49,86,65,63,7.2,4,0,2,BI Analyst,Not Placed,Male,Tier 2,Semi-Urban
STU_1374,90,68,56,64,68,58,64,85,6.99,3,1,3,Data Scientist,Placed,Female,Tier 1,Semi-Urban
STU_1375,58,58,85,56,58,79,84,79,6.65,3,0,2,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1376,65,83,88,44,50,81,86,80,7.32,2,1,4,BI Analyst,Placed,Male,Tier 1,Urban
STU_1377,90,92,78,89,99,63,69,87,7.85,4,1,2,Data Scientist,Placed,Female,Tier 1,Semi-Urban
STU_1378,87,81,75,89,74,65,65,87,7.67,4,0,3,Data Scientist,Placed,Male,Tier 2,Rural
STU_1379,49,67,85,62,34,72,94,69,6.11,0,0,3,Business Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_1380,99,72,54,86,88,65,59,80,7.1,4,1,2,Data Scientist,Placed,Male,Tier 1,Rural
STU_1381,53,67,69,59,52,83,53,69,6.74,2,0,2,Data Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_1382,35,60,73,46,45,61,76,57,6.71,2,0,2,Business Analyst,Not Placed,Male,Tier 3,Semi-Urban
STU_1383,80,77,64,62,78,56,64,88,6.66,2,2,4,Data Science Intern,Placed,Male,Tier 3,Rural
STU_1384,43,66,87,61,46,73,85,78,6.82,2,1,3,Business Analyst,Not Placed,Female,Tier 3,Semi-Urban
STU_1385,99,70,74,96,99,71,73,72,8.57,5,1,2,ML Intern,Placed,Male,Tier 2,Rural
STU_1386,52,57,81,53,44,70,69,87,7.59,2,2,2,Business Analyst,Placed,Male,Tier 1,Urban
STU_1387,66,78,70,55,38,80,67,57,5.96,3,0,2,BI Analyst,Not Placed,Female,Tier 3,Rural
STU_1388,72,68,83,64,63,78,62,65,6.3,3,0,2,Data Analyst,Not Placed,Male,Tier 1,Semi-Urban
STU_1389,79,69,64,67,68,68,75,62,7.95,2,0,3,Data Science Intern,Placed,Male,Tier 1,Rural
STU_1390,94,91,69,90,89,64,72,88,7.82,5,2,3,Data Scientist,Placed,Female,Tier 2,Urban
STU_1391,59,48,74,52,32,72,59,68,6.6,2,0,1,Business Analyst,Not Placed,Female,Tier 1,Semi-Urban
STU_1392,59,70,64,62,49,70,53,64,5.92,1,0,2,Data Analyst,Not Placed,Male,Tier 3,Rural
STU_1393,68,97,99,58,62,74,96,76,7.68,3,0,3,Data Analyst,Placed,Female,Tier 3,Urban
STU_1394,93,78,56,79,96,67,83,78,7.17,3,1,1,Data Scientist,Placed,Female,Tier 3,Semi-Urban
STU_1395,48,56,78,48,41,62,84,77,6.71,1,0,2,Business Analyst,Not Placed,Male,Tier 3,Rural
STU_1396,61,95,80,70,66,98,85,70,7.23,3,0,3,BI Analyst,Not Placed,Male,Tier 1,Urban
STU_1397,74,53,51,73,69,53,44,75,5.53,2,0,3,Data Scientist,Not Placed,Male,Tier 3,Urban
STU_1398,57,61,83,64,56,73,86,80,7.36,2,0,3,Business Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_1399,99,67,55,91,89,60,57,74,7.23,4,1,2,ML Intern,Placed,Male,Tier 2,Semi-Urban
STU_1400,99,68,57,85,83,52,67,79,7.33,4,0,1,ML Intern,Placed,Female,Tier 1,Urban
STU_1401,67,88,69,64,52,84,68,67,6.39,2,0,3,Data Analyst,Not Placed,Female,Tier 3,Urban
STU_1402,67,87,73,70,63,77,69,69,7.65,3,1,3,Data Analyst,Placed,Male,Tier 3,Urban
STU_1403,40,78,78,60,39,67,69,80,7.13,2,1,2,Data Analyst,Not Placed,Male,Tier 1,Urban
STU_1404,98,59,62,74,83,48,69,82,6.55,3,1,1,ML Intern,Placed,Female,Tier 1,Urban
STU_1405,81,63,53,78,90,36,58,62,6.94,3,0,2,ML Intern,Placed,Male,Tier 1,Semi-Urban
STU_1406,83,72,58,76,69,40,63,71,6.94,2,2,2,Data Scientist,Placed,Male,Tier 2,Semi-Urban
STU_1407,46,85,67,68,55,66,70,62,6.83,0,0,4,BI Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_1408,37,72,87,80,58,92,77,86,7.3,3,0,4,BI Analyst,Placed,Male,Tier 3,Urban
STU_1409,99,76,49,73,96,62,72,67,7.0,4,0,3,Data Scientist,Placed,Male,Tier 2,Semi-Urban
STU_1410,49,77,78,58,39,79,82,71,7.16,4,0,3,BI Analyst,Not Placed,Male,Tier 2,Urban
STU_1411,55,55,62,56,39,75,99,85,6.79,3,1,3,Business Analyst,Not Placed,Male,Tier 3,Rural
STU_1412,75,79,68,63,58,84,56,65,5.74,2,0,3,Data Analyst,Not Placed,Male,Tier 2,Semi-Urban
STU_1413,38,67,94,59,38,73,87,79,6.46,1,1,2,Business Analyst,Not Placed,Female,Tier 2,Rural
STU_1414,63,80,87,73,44,70,66,75,7.28,2,0,4,Data Analyst,Placed,Other,Tier 3,Urban
STU_1415,99,84,75,95,99,74,77,91,8.72,6,0,3,Data Scientist,Placed,Male,Tier 3,Semi-Urban
STU_1416,78,62,62,69,68,52,63,75,6.71,1,1,4,Data Science Intern,Placed,Male,Tier 1,Semi-Urban
STU_1417,62,79,78,67,64,75,73,82,8.21,2,0,3,Data Analyst,Not Placed,Male,Tier 1,Rural
STU_1418,70,84,86,74,55,81,90,81,7.55,4,0,2,Data Analyst,Placed,Male,Tier 1,Semi-Urban
STU_1419,99,74,61,75,77,74,63,92,7.24,4,0,2,Data Scientist,Placed,Male,Tier 2,Semi-Urban
STU_1420,73,73,71,83,86,74,74,80,7.98,3,1,3,Data Science Intern,Placed,Male,Tier 2,Urban
STU_1421,49,57,79,70,33,86,84,76,7.25,2,1,2,Business Analyst,Not Placed,Female,Tier 2,Semi-Urban
STU_1422,92,89,70,90,92,47,64,71,6.99,4,1,3,Data Scientist,Placed,Male,Tier 3,Urban
STU_1423,71,79,86,72,45,73,77,64,7.2,5,1,3,Data Analyst,Placed,Male,Tier 1,Urban
STU_1424,69,82,84,74,52,77,76,70,8.21,4,1,4,Data Analyst,Placed,Male,Tier 2,Urban
STU_1425,73,70,70,88,87,62,90,70,7.47,3,0,2,Data Science Intern,Placed,Male,Tier 2,Rural
STU_1426,79,63,55,66,66,63,70,62,7.17,2,0,3,Data Science Intern,Not Placed,Female,Tier 2,Urban
STU_1427,48,69,73,60,38,73,78,60,6.35,1,1,2,Data Analyst,Not Placed,Male,Tier 2,Rural
STU_1428,70,75,60,79,64,75,70,66,7.06,2,0,4,Data Science Intern,Not Placed,Female,Tier 3,Rural
